#id,timestamp|gmt_local_diff_sec|gmt_servertime_diff_sec,name,lat,lon,bikes,spaces,installed,locked,temporary,total_docks,givesbonus_acceptspedelecs_fbbattlevel,pedelecs
506,1664222967|-3600|-3600,"Bell Lane, Liverpool Street",51.517475,-0.075855,3,20,true,false,false,23,true,0
507,1664222967|-3600|-3600,"Clarkson Street, Bethnal Green",51.528692,-0.059091,22,9,true,false,false,31,true,0
508,1664222967|-3600|-3600,"Fournier Street, Whitechapel",51.519362,-0.074431,15,3,true,false,false,18,true,0
509,1664222967|-3600|-3600,"Fore Street, Guildhall",51.517842,-0.090075,0,19,true,false,false,19,true,0
510,1664222967|-3600|-3600,"Westferry DLR, Limehouse",51.509303,-0.025996,13,28,true,false,false,41,true,0
511,1664222967|-3600|-3600,"Sutton Street, Shadwell",51.511066,-0.053558,8,25,true,false,false,33,true,0
512,1664222967|-3600|-3600,"Pritchard's Road, Bethnal Green",51.532091,-0.06142,11,19,true,false,false,30,true,0
513,1664222967|-3600|-3600,"Watney Market, Stepney",51.5142228,-0.055656,10,41,true,false,false,51,true,0
514,1664222967|-3600|-3600,"Portman Square, Marylebone",51.516204,-0.155525,1,16,true,false,false,17,true,0
515,1664222967|-3600|-3600,"Russell Gardens, Olympia",51.500088,-0.211316,5,19,true,false,false,24,true,0
516,1664222967|-3600|-3600,"Chrisp Street Market, Poplar",51.5112,-0.014438,9,9,true,false,false,18,true,0
517,1664222967|-3600|-3600,"Ford Road, Old Ford",51.532513,-0.033085,17,0,true,false,false,17,true,0
518,1664222967|-3600|-3600,"Antill Road, Mile End",51.528224,-0.037471,7,23,true,false,false,30,true,0
519,1664222967|-3600|-3600,"Teviot Street, Poplar",51.518811,-0.011662,3,30,true,false,false,33,true,0
520,1664222967|-3600|-3600,"Bancroft Road, Bethnal Green",51.526041,-0.047218,17,4,true,false,false,21,true,0
521,1664222967|-3600|-3600,"Driffield Road, Old Ford",51.534137,-0.037366,19,0,true,false,false,19,true,0
522,1664222967|-3600|-3600,"Clinton Road, Mile End",51.525941,-0.036017,8,28,true,false,false,36,true,0
523,1664222967|-3600|-3600,"Langdon Park, Poplar",51.51549,-0.013475,21,3,true,false,false,24,true,0
524,1664222967|-3600|-3600,"Lancaster Gate , Bayswater",51.511654,-0.179668,23,15,true,false,false,38,true,0
525,1664222967|-3600|-3600,"Blythe Road, Olympia",51.496927,-0.21350087,8,16,true,false,false,24,true,0
526,1664222967|-3600|-3600,"Lancaster Drive, Blackwall",51.503143,-0.008428,20,7,true,false,false,27,true,0
527,1664222967|-3600|-3600,"Hansard Mews, Holland Park",51.503802,-0.215808,16,4,true,false,false,20,true,0
528,1664222967|-3600|-3600,"Clarges Street, Mayfair",51.507326,-0.145827,0,16,true,false,false,16,true,0
529,1664222967|-3600|-3600,"Manresa Road, Chelsea",51.486892,-0.170983,17,1,true,false,false,18,true,0
530,1664222967|-3600|-3600,"Newby Place, Poplar",51.508896,-0.012413,17,1,true,false,false,18,true,0
531,1664222967|-3600|-3600,"Twig Folly Bridge, Mile End",51.530326,-0.042744,13,8,true,false,false,21,true,0
532,1664222967|-3600|-3600,"Jubilee Plaza, Canary Wharf",51.50357,-0.020068,7,56,true,false,false,63,true,0
533,1664222967|-3600|-3600,"Wellington Row, Bethnal Green",51.528222,-0.069743,19,14,true,false,false,33,true,0
534,1664222967|-3600|-3600,"Goldsmith's Row, Haggerston",51.531864,-0.066035,9,18,true,false,false,27,true,0
535,1664222967|-3600|-3600,"Gloucester Avenue, Camden Town",51.537349,-0.147154,13,11,true,false,false,24,true,0
536,1664222967|-3600|-3600,"Queensbridge Road, Haggerston",51.53385,-0.06992,17,18,true,false,false,35,true,0
537,1664222967|-3600|-3600,"Old Montague Street, Whitechapel",51.51793,-0.067937,8,10,true,false,false,18,true,0
538,1664222967|-3600|-3600,"Naval Row, Blackwall",51.508981,-0.00699,11,10,true,false,false,21,true,0
539,1664222967|-3600|-3600,"Hoxton Station, Hoxton",51.531091,-0.075901,7,15,true,false,false,22,true,0
540,1664222967|-3600|-3600,"Albany Street, The Regent's Park",51.528302,-0.144466,16,11,true,false,false,27,true,0
541,1664222967|-3600|-3600,"Green Park Station, Mayfair",51.506613,-0.142844,0,28,true,false,false,28,true,0
542,1664222967|-3600|-3600,"Salmon Lane, Limehouse",51.514115,-0.033828,28,5,true,false,false,33,true,0
543,1664222967|-3600|-3600,"Lansdowne Walk, Ladbroke Grove",51.509591,-0.204666,13,8,true,false,false,21,true,0
544,1664222967|-3600|-3600,"Percival Street, Finsbury",51.526153,-0.102208,14,8,true,false,false,22,true,0
545,1664222967|-3600|-3600,"Arlington Road, Camden Town",51.539957,-0.145246,17,7,true,false,false,24,true,0
546,1664222967|-3600|-3600,"New Fetter Lane, Holborn",51.517428,-0.107987,0,21,true,false,false,21,true,0
547,1664222967|-3600|-3600,"East India DLR, Blackwall",51.509474,-0.002275,10,41,true,false,false,51,true,0
548,1664222967|-3600|-3600,"Westminster Bridge Road, Elephant &amp; Castle",51.498386,-0.107913,13,13,true,false,false,26,true,0
549,1664222967|-3600|-3600,"Gaywood  Street, Elephant &amp; Castle",51.49605,-0.104193,9,36,true,false,false,45,true,0
550,1664222967|-3600|-3600,"Harford Street, Mile End",51.521564,-0.039264,4,19,true,false,false,23,true,0
551,1664222967|-3600|-3600,"Import Dock, Canary Wharf",51.505772,-0.016460175,2,37,true,false,false,39,true,0
552,1664222967|-3600|-3600,"Watney Street, Shadwell",51.511542,-0.056667,7,20,true,false,false,27,true,0
553,1664222967|-3600|-3600,"Regent's Row , Haggerston",51.535678,-0.062546,21,3,true,false,false,24,true,0
554,1664222967|-3600|-3600,"Aberfeldy Street, Poplar",51.513548,-0.005659,3,13,true,false,false,16,true,0
556,1664222967|-3600|-3600,"Heron Quays DLR, Canary Wharf",51.502661,-0.021596,0,27,true,false,false,27,true,0
557,1664222967|-3600|-3600,"King Edward Street, St Pauls",51.51601,-0.0985,0,20,true,false,false,20,true,0
558,1664222967|-3600|-3600,"Page Street, Westminster",51.493978,-0.127554,15,9,true,false,false,24,true,0
559,1664222967|-3600|-3600,"Abbotsbury Road, Holland Park",51.501391,-0.205991,21,3,true,false,false,24,true,0
560,1664222967|-3600|-3600,"Ladbroke Grove Central, Ladbroke Grove",51.511624,-0.205921,3,18,true,false,false,21,true,0
561,1664222967|-3600|-3600,"Rectory Square, Stepney",51.518369,-0.043371,7,15,true,false,false,22,true,0
562,1664222967|-3600|-3600,"Bury Place, Holborn",51.51746,-0.12335,3,18,true,false,false,21,true,0
563,1664222967|-3600|-3600,"Preston's Road, Cubitt Town",51.499286,-0.009152,6,20,true,false,false,26,true,0
564,1664222967|-3600|-3600,"Somerset House, Strand",51.509943,-0.117619,7,34,true,false,false,41,true,0
565,1664222967|-3600|-3600,"Selby Street, Whitechapel",51.521905,-0.063386,6,11,true,false,false,17,true,0
566,1664222967|-3600|-3600,"Westfield Ariel Way, White City",51.509158,-0.224103,21,21,true,false,false,42,true,0
568,1664222967|-3600|-3600,"Bishop's Bridge Road West, Bayswater",51.51616,-0.18697,10,8,true,false,false,18,true,0
569,1664222967|-3600|-3600,"Pitfield Street Central, Hoxton",51.53213,-0.08299,18,12,true,false,false,30,true,0
570,1664222967|-3600|-3600,"Upper Bank Street, Canary Wharf",51.503083,-0.017676,5,31,true,false,false,36,true,0
571,1664222967|-3600|-3600,"Westfield Southern Terrace ,Shepherd's Bush",51.506256,-0.218337,15,14,true,false,false,29,true,0
572,1664222967|-3600|-3600,"Greenland Road, Camden Town",51.539099,-0.141728,34,2,true,false,false,36,true,0
573,1664222967|-3600|-3600,"Limerston Street, West Chelsea",51.485587,-0.18119,12,6,true,false,false,18,true,0
574,1664222967|-3600|-3600,"Eagle Wharf Road, Hoxton",51.53356,-0.09315,25,20,true,false,false,45,true,0
576,1664222967|-3600|-3600,"Alpha Grove, Millwall",51.497304,-0.022793,17,5,true,false,false,22,true,0
577,1664222967|-3600|-3600,"Globe Town Market, Bethnal Green",51.528869,-0.047548,12,8,true,false,false,20,true,0
578,1664222967|-3600|-3600,"Hollybush Gardens, Bethnal Green",51.527607,-0.057133,18,14,true,false,false,32,true,0
579,1664222967|-3600|-3600,"Queen Street 2, Bank",51.511246,-0.093051,1,35,true,false,false,36,true,0
580,1664222967|-3600|-3600,"Doddington Grove, Kennington",51.48692917,-0.102996299,17,19,true,false,false,36,true,0
581,1664222967|-3600|-3600,"New Cavendish Street, Marylebone",51.519167,-0.147983,2,16,true,false,false,18,true,0
583,1664222967|-3600|-3600,"Abingdon Green, Westminster",51.49764,-0.12597218,2,18,true,false,false,20,true,0
584,1664222967|-3600|-3600,"Ilchester Gardens, Bayswater",51.51244,-0.19096,16,5,true,false,false,21,true,0
586,1664222967|-3600|-3600,"Mudchute DLR, Cubitt Town",51.490645,-0.014582,18,13,true,false,false,31,true,0
587,1664222967|-3600|-3600,"Monument Street, Monument",51.50964,-0.08497,0,22,true,false,false,22,true,0
588,1664222967|-3600|-3600,"Hoxton Street, Hoxton",51.52959,-0.0801,4,23,true,false,false,27,true,0
589,1664222967|-3600|-3600,"Drayton Gardens, West Chelsea",51.487196,-0.179369,17,1,true,false,false,18,true,0
590,1664222967|-3600|-3600,"Greenberry Street, St.John's Wood",51.53256,-0.16862,4,22,true,false,false,26,true,0
592,1664222967|-3600|-3600,"Bishop's Bridge Road East, Bayswater",51.5171,-0.18377,6,14,true,false,false,20,true,0
593,1664222967|-3600|-3600,"Northdown Street, King's Cross",51.531066,-0.11934,9,12,true,false,false,21,true,0
594,1664222967|-3600|-3600,"Kingsway Southbound, Strand",51.513875,-0.117774,15,18,true,false,false,33,true,0
595,1664222967|-3600|-3600,"Hammersmith Road, Hammersmith",51.493267,-0.21985,5,17,true,false,false,22,true,0
596,1664222967|-3600|-3600,"Parson's Green , Parson's Green",51.472817,-0.199783,1,20,true,false,false,21,true,0
597,1664222967|-3600|-3600,"Fulham Park Road, Fulham",51.473471,-0.20782,9,18,true,false,false,27,true,0
598,1664222967|-3600|-3600,"Southerton Road, Hammersmith",51.494499,-0.228188,18,20,true,false,false,38,true,0
599,1664222967|-3600|-3600,"Manbre Road, Hammersmith",51.485743,-0.223616,4,24,true,false,false,28,true,0
600,1664222967|-3600|-3600,"South Lambeth Road, Vauxhall",51.481747,-0.124642,11,10,true,false,false,21,true,0
601,1664222967|-3600|-3600,"BBC White City, White City",51.514767,-0.225787,3,33,true,false,false,36,true,0
602,1664222967|-3600|-3600,"Union Grove, Wandsworth Road",51.472993,-0.133972,45,0,true,false,false,45,true,0
603,1664222967|-3600|-3600,"Caldwell Street, Stockwell",51.477839,-0.116493,29,15,true,false,false,44,true,0
604,1664222967|-3600|-3600,"St Martins Close, Camden Town",51.538792,-0.138535,15,3,true,false,false,18,true,0
605,1664222967|-3600|-3600,"Seymour Place, Marylebone",51.520331,-0.163667,10,19,true,false,false,29,true,0
606,1664222967|-3600|-3600,"Addison Road, Holland Park",51.504199,-0.210941,5,21,true,false,false,26,true,0
607,1664222967|-3600|-3600,"Putney Bridge Station, Fulham",51.468814,-0.210279,17,4,true,false,false,21,true,0
608,1664222967|-3600|-3600,"Colet Gardens, Hammersmith",51.491093,-0.216493,5,25,true,false,false,30,true,0
609,1664222967|-3600|-3600,"Sugden Road, Clapham",51.46512358,-0.157788279,9,10,true,false,false,19,true,0
610,1664222967|-3600|-3600,"Danvers Street, West Chelsea",51.48256792,-0.172078187,19,2,true,false,false,21,true,0
611,1664222967|-3600|-3600,"Princedale Road , Holland Park",51.50646524,-0.208486599,10,10,true,false,false,20,true,0
612,1664222967|-3600|-3600,"Wandsworth Rd, Isley Court, Wandsworth Road",51.46925984,-0.141812513,20,10,true,false,false,30,true,0
613,1664222967|-3600|-3600,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.217400093,8,16,true,false,false,24,true,0
614,1664222967|-3600|-3600,"London Fields, Hackney Central",51.54119,-0.058826101,21,0,true,false,false,21,true,0
615,1664222967|-3600|-3600,"Finlay Street, Fulham",51.4768851,-0.215895601,19,5,true,false,false,24,true,0
616,1664222967|-3600|-3600,"Aintree Street, Fulham",51.48102131,-0.209973497,14,10,true,false,false,24,true,0
617,1664222967|-3600|-3600,"Elysium Place, Fulham",51.47107905,-0.207842908,6,15,true,false,false,21,true,0
618,1664222967|-3600|-3600,"Eel Brook Common, Walham Green",51.47625965,-0.193254007,20,4,true,false,false,24,true,0
619,1664222967|-3600|-3600,"Irene Road, Parsons Green",51.4737636,-0.197010096,36,7,true,false,false,43,true,0
620,1664222967|-3600|-3600,"Surrey Lane, Battersea",51.47518024,-0.167160736,20,8,true,false,false,28,true,0
621,1664222967|-3600|-3600,"Wandsworth Town Station, Wandsworth",51.46086446,-0.187427294,27,6,true,false,false,33,true,0
622,1664222967|-3600|-3600,"Lansdowne Road, Ladbroke Grove",51.50748124,-0.205535908,6,23,true,false,false,29,true,0
623,1664222967|-3600|-3600,"Nantes Close, Wandsworth",51.46193072,-0.180791784,5,17,true,false,false,22,true,0
624,1664222967|-3600|-3600,"Courland Grove, Wandsworth Road",51.4729184,-0.132102704,26,14,true,false,false,40,true,0
625,1664222967|-3600|-3600,"Queen's Circus, Battersea Park",51.47761941,-0.149551631,26,2,true,false,false,28,true,0
626,1664222967|-3600|-3600,"Normand Park, West Kensington",51.48438657,-0.20481514,15,9,true,false,false,24,true,0
627,1664222967|-3600|-3600,"Holden Street, Battersea",51.4687905,-0.158230901,14,6,true,false,false,20,true,0
628,1664222967|-3600|-3600,"William Morris Way, Sands End",51.46881971,-0.184318843,10,16,true,false,false,26,true,0
629,1664222967|-3600|-3600,"Morie Street, Wandsworth",51.45995384,-0.190184054,16,12,true,false,false,28,true,0
630,1664222967|-3600|-3600,"Clarence Walk, Stockwell",51.47073264,-0.126994068,15,13,true,false,false,28,true,0
631,1664222967|-3600|-3600,"Battersea Park Road, Nine Elms",51.4795017,-0.141770709,3,24,true,false,false,27,true,0
632,1664222967|-3600|-3600,"Sheepcote Lane, Battersea",51.47053858,-0.163041605,27,1,true,false,false,28,true,0
633,1664222967|-3600|-3600,"Vereker Road, West Kensington",51.48959104,-0.209378594,20,12,true,false,false,32,true,0
634,1664222967|-3600|-3600,"Brook Green South, Brook Green",51.49434708,-0.215804559,4,29,true,false,false,33,true,0
635,1664222967|-3600|-3600,"Greyhound Road, Hammersmith",51.48606206,-0.214428378,15,22,true,false,false,37,true,0
636,1664222967|-3600|-3600,"South Park, Sands End",51.46706414,-0.193502076,6,22,true,false,false,28,true,0
637,1664222967|-3600|-3600,"Spencer Park, Wandsworth Common",51.45787019,-0.174691623,11,14,true,false,false,25,true,0
638,1664222967|-3600|-3600,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,27,1,true,false,false,28,true,0
639,1664222967|-3600|-3600,"Coomer Place, West Kensington",51.48357068,-0.202038682,15,12,true,false,false,27,true,0
640,1664222967|-3600|-3600,"Silverthorne Road, Battersea",51.47286577,-0.148059277,17,11,true,false,false,28,true,0
641,1664222967|-3600|-3600,"Archbishop's Park, Waterloo",51.49824168,-0.117495865,17,6,true,false,false,23,true,0
642,1664222967|-3600|-3600,"Fawcett Close, Battersea",51.46916161,-0.174485792,24,12,true,false,false,36,true,0
643,1664222967|-3600|-3600,"All Saints' Road, Portobello",51.5190427,-0.204764421,12,10,true,false,false,22,true,0
644,1664222967|-3600|-3600,"Rainville Road, Hammersmith",51.48373225,-0.223852256,32,4,true,false,false,36,true,0
645,1664222967|-3600|-3600,"Great Suffolk Street, The Borough",51.50173215,-0.100292412,12,9,true,false,false,21,true,0
646,1664222967|-3600|-3600,"Buckingham Gate, Westminster",51.49886563,-0.137424571,7,9,true,false,false,16,true,0
647,1664222967|-3600|-3600,"Richmond Way, Shepherd's Bush",51.50035306,-0.217515071,17,10,true,false,false,27,true,0
648,1664222967|-3600|-3600,"Peterborough Road, Sands End",51.46904022,-0.19627483,28,2,true,false,false,30,true,0
649,1664222967|-3600|-3600,"World's End Place, West Chelsea",51.48180515,-0.18027465,11,11,true,false,false,22,true,0
650,1664222967|-3600|-3600,"St. Mark's Road, North Kensington",51.51687069,-0.213872396,21,0,true,false,false,21,true,0
651,1664222967|-3600|-3600,"Thorndike Close, West Chelsea",51.48089844,-0.183853573,11,14,true,false,false,25,true,0
652,1664222967|-3600|-3600,"Evesham Street, Avondale",51.51148696,-0.218190203,7,22,true,false,false,29,true,0
653,1664222967|-3600|-3600,"Simpson Street, Clapham Junction",51.47084722,-0.17070367,22,3,true,false,false,25,true,0
654,1664222967|-3600|-3600,"Ashmole Estate, Oval",51.48267821,-0.117661574,22,12,true,false,false,34,true,0
655,1664222967|-3600|-3600,"Crabtree Lane, Fulham",51.48294452,-0.219346128,24,3,true,false,false,27,true,0
656,1664222967|-3600|-3600,"Broomhouse Lane, Parsons Green",51.46841875,-0.199135704,25,4,true,false,false,29,true,0
657,1664222967|-3600|-3600,"Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,11,10,true,false,false,21,true,0
658,1664222967|-3600|-3600,"Ethelburga Estate, Battersea Park",51.47729232,-0.16478637,16,14,true,false,false,30,true,0
659,1664222967|-3600|-3600,"Blackfriars Station, St. Paul's",51.511934,-0.10307894,1,34,true,false,false,35,true,0
660,1664222967|-3600|-3600,"West Kensington Station, West Kensington",51.49087074,-0.206029743,16,3,true,false,false,19,true,0
661,1664222967|-3600|-3600,"All Saints Church, Portobello",51.51632095,-0.202608612,11,26,true,false,false,37,true,0
662,1664222967|-3600|-3600,"Phene Street, Chelsea",51.48498496,-0.167919869,8,16,true,false,false,24,true,0
663,1664222967|-3600|-3600,"Clarendon Road, Avondale",51.51323001,-0.211593602,17,7,true,false,false,24,true,0
664,1664222967|-3600|-3600,"Austin Road, Battersea Park",51.474376,-0.155442787,21,3,true,false,false,24,true,0
665,1664222967|-3600|-3600,"Smugglers Way, Wandsworth",51.46108367,-0.191722864,15,7,true,false,false,22,true,0
667,1664222967|-3600|-3600,"Shepherd's Bush Road North, Shepherd's Bush",51.5015946,-0.222293381,6,28,true,false,false,34,true,0
668,1664222967|-3600|-3600,"Ravenscourt Park Station, Hammersmith",51.49422354,-0.236769936,18,8,true,false,false,26,true,0
669,1664222967|-3600|-3600,"Teversham Lane, Stockwell",51.47614939,-0.1232585,37,2,true,false,false,39,true,0
670,1664222967|-3600|-3600,"Ashley Crescent, Battersea",51.46718562,-0.152248582,28,0,true,false,false,28,true,0
671,1664222967|-3600|-3600,"Parsons Green Station, Parsons Green",51.475089,-0.201968,16,40,true,false,false,56,true,0
673,1664222967|-3600|-3600,"Hibbert Street, Battersea",51.46517078,-0.18038939,35,1,true,false,false,36,true,0
674,1664222967|-3600|-3600,"Carnegie Street, King's Cross",51.53546778,-0.11619105,6,34,true,false,false,40,true,0
675,1664222967|-3600|-3600,"Usk Road, Clapham Junction",51.46348914,-0.182126248,29,1,true,false,false,30,true,0
676,1664222967|-3600|-3600,"Hartington Road, Stockwell",51.47787084,-0.126874471,7,28,true,false,false,35,true,0
677,1664222967|-3600|-3600,"Heath Road, Battersea",51.46866929,-0.146544642,9,18,true,false,false,27,true,0
678,1664222967|-3600|-3600,"Esmond Street, Putney",51.46231278,-0.211468596,9,21,true,false,false,30,true,0
679,1664222967|-3600|-3600,"Orbel Street, Battersea",51.47453545,-0.170210533,17,9,true,false,false,26,true,0
680,1664222967|-3600|-3600,"Westbridge Road, Battersea",51.47768469,-0.170329317,21,7,true,false,false,28,true,0
681,1664222967|-3600|-3600,"Bishop's Avenue, Fulham",51.47303687,-0.214749808,30,16,true,false,false,46,true,0
682,1664222967|-3600|-3600,"Crisp Road, Hammersmith",51.48810829,-0.22660621,18,28,true,false,false,46,true,0
683,1664222967|-3600|-3600,"Dorothy Road, Clapham Junction",51.46506424,-0.163750945,10,18,true,false,false,28,true,0
684,1664222967|-3600|-3600,"Neville Gill Close, Wandsworth",51.45475251,-0.195197203,32,0,true,false,false,32,true,0
685,1664222967|-3600|-3600,"Osiers Road, Wandsworth",51.46067005,-0.198735357,23,7,true,false,false,30,true,0
686,1664222967|-3600|-3600,"Beryl Road, Hammersmith",51.48814438,-0.222456468,5,21,true,false,false,26,true,0
688,1664222967|-3600|-3600,"Northfields, Wandsworth",51.46095151,-0.20066766,11,17,true,false,false,28,true,0
689,1664222967|-3600|-3600,"Spanish Road, Clapham Junction",51.45922541,-0.180884959,4,26,true,false,false,30,true,0
690,1664222967|-3600|-3600,"Stanley Grove, Battersea",51.47047503,-0.152130083,18,6,true,false,false,24,true,0
691,1664222967|-3600|-3600,"Erin Close, Walham Green",51.47946386,-0.195777222,20,4,true,false,false,24,true,0
692,1664222967|-3600|-3600,"Cadogan Close, Victoria Park",51.54211855,-0.028941601,17,5,true,false,false,22,true,0
693,1664222967|-3600|-3600,"Felsham Road, Putney",51.464786,-0.215618902,17,1,true,false,false,18,true,0
694,1664222967|-3600|-3600,"Putney Rail Station, Putney",51.46071722,-0.216526155,8,12,true,false,false,20,true,0
695,1664222967|-3600|-3600,"Islington Green, Angel",51.53638435,-0.102757578,19,2,true,false,false,21,true,0
696,1664222967|-3600|-3600,"Charing Cross Hospital, Hammersmith",51.48728535,-0.217995921,15,6,true,false,false,21,true,0
697,1664222967|-3600|-3600,"Charlotte Terrace, Angel",51.53639219,-0.112721065,10,15,true,false,false,25,true,0
698,1664222967|-3600|-3600,"Shoreditch Court, Haggerston",51.53908372,-0.070329419,10,25,true,false,false,35,true,0
699,1664222967|-3600|-3600,"Belford House, Haggerston",51.5366541,-0.07023031,1,38,true,false,false,39,true,0
700,1664222967|-3600|-3600,"Battersea Church Road, Battersea",51.47696496,-0.174347066,4,21,true,false,false,25,true,0
701,1664222967|-3600|-3600,"Vicarage Crescent, Battersea",51.47287627,-0.176267008,22,8,true,false,false,30,true,0
702,1664222967|-3600|-3600,"Durant Street, Bethnal Green",51.52868155,-0.065550321,13,11,true,false,false,24,true,0
703,1664222967|-3600|-3600,"St. Bride Street, Holborn",51.51505991,-0.10534448,0,25,true,false,false,25,true,0
704,1664222967|-3600|-3600,"Mexfield Road, East Putney",51.45682071,-0.202802098,1,17,true,false,false,18,true,0
705,1664222967|-3600|-3600,"Upper Richmond Road, Putney",51.45971528,-0.212145939,22,3,true,false,true,25,true,0
706,1664222967|-3600|-3600,"Snowsfields, London Bridge",51.50215353,-0.083632928,10,21,true,false,false,31,true,0
707,1664222967|-3600|-3600,"Barons Court Station, West Kensington",51.49021762,-0.215087092,0,32,true,false,false,32,true,0
708,1664222967|-3600|-3600,"Disraeli Road, Putney",51.46161068,-0.21614583,16,17,true,false,false,33,true,0
709,1664222967|-3600|-3600,"Montserrat Road , Putney",51.46321128,-0.215550761,21,2,true,false,false,23,true,0
710,1664222967|-3600|-3600,"Albert Bridge Road, Battersea Park",51.47439218,-0.163347594,14,6,true,false,false,20,true,0
711,1664222967|-3600|-3600,"Everington Street, Fulham",51.48335692,-0.216305546,28,3,true,false,false,31,true,0
712,1664222967|-3600|-3600,"Mile End Stadium, Mile End",51.51854104,-0.034903714,11,11,true,false,false,22,true,0
713,1664222967|-3600|-3600,"Hawley Crescent, Camden Town",51.54100708,-0.14326094,11,11,true,false,false,22,true,0
714,1664222967|-3600|-3600,"Stewart's Road, Wandsworth Road",51.47311696,-0.137235175,8,20,true,false,false,28,true,0
715,1664222967|-3600|-3600,"Aylward Street, Stepney",51.51563007,-0.049067243,22,0,true,false,false,22,true,0
716,1664222967|-3600|-3600,"Stainsby Road , Poplar",51.51542791,-0.02356501,13,11,true,false,false,24,true,0
717,1664222967|-3600|-3600,"Dunston Road , Haggerston",51.53658514,-0.075885686,31,12,true,false,false,43,true,0
718,1664222967|-3600|-3600,"Ada Street, Hackney Central",51.53571683,-0.060291813,15,30,true,false,false,45,true,0
719,1664222967|-3600|-3600,"Victoria Park Road, Hackney Central",51.53642464,-0.054162264,8,26,true,false,false,34,true,0
720,1664222967|-3600|-3600,"Star Road, West Kensington",51.48724429,-0.205279052,7,16,true,false,false,23,true,0
721,1664222967|-3600|-3600,"Wendon Street, Old Ford",51.53603947,-0.026262677,4,14,true,false,false,18,true,0
722,1664222967|-3600|-3600,"Finnis Street, Bethnal Green",51.52458353,-0.058631453,7,12,true,false,false,19,true,0
723,1664222967|-3600|-3600,"Stephendale Road, Sands End",51.46822047,-0.190346493,18,30,true,false,false,48,true,0
724,1664222967|-3600|-3600,"Alma Road, Wandsworth",51.45799126,-0.184806157,6,22,true,false,false,28,true,0
725,1664222967|-3600|-3600,"Walworth Square, Walworth",51.491327,-0.096518684,12,12,true,false,false,24,true,0
726,1664222967|-3600|-3600,"Alfreda Street, Battersea Park",51.47505096,-0.150908371,11,11,true,false,false,22,true,0
727,1664222967|-3600|-3600,"Chesilton Road, Fulham",51.47569809,-0.20587627,8,15,true,false,false,23,true,0
728,1664222967|-3600|-3600,"Putney Bridge Road, East Putney",51.46199911,-0.206240805,4,25,true,false,false,29,true,0
729,1664222967|-3600|-3600,"St. Peter's Terrace, Fulham",51.47893931,-0.208485293,22,2,true,false,false,24,true,0
730,1664222967|-3600|-3600,"Bridge Avenue, Hammersmith",51.49208492,-0.229116862,15,3,true,false,false,18,true,0
732,1664222967|-3600|-3600,"Duke Street Hill, London Bridge",51.50630441,-0.087262995,12,9,true,false,false,21,true,0
733,1664222967|-3600|-3600,"Park Lane, Mayfair",51.50542628,-0.150817316,0,18,true,false,false,18,true,0
734,1664222967|-3600|-3600,"Plough Terrace, Clapham Junction",51.46230566,-0.175407201,6,25,true,false,false,31,true,0
735,1664222967|-3600|-3600,"Grant Road East, Clapham Junction",51.46489445,-0.17302926,21,7,true,false,false,28,true,0
736,1664222967|-3600|-3600,"Queensdale Road, Shepherd's Bush",51.50659035,-0.216104479,19,9,true,false,false,28,true,0
737,1664222967|-3600|-3600,"Fulham Broadway, Walham Green",51.47993289,-0.19411695,6,20,true,false,false,26,true,0
738,1664222967|-3600|-3600,"Imperial Road, Sands End",51.47514228,-0.187278987,19,18,true,false,false,37,true,0
739,1664222967|-3600|-3600,"Hortensia Road, West Brompton",51.48176572,-0.185273723,10,18,true,false,false,28,true,0
740,1664222967|-3600|-3600,"Sirdar Road, Avondale",51.51092871,-0.214594781,1,25,true,false,false,26,true,0
741,1664222967|-3600|-3600,"Freston Road, Avondale",51.5129814,-0.219486603,23,0,true,false,false,23,true,0
742,1664222967|-3600|-3600,"Blenheim Crescent, Ladbroke Grove",51.51510818,-0.208565479,19,3,true,false,false,22,true,0
743,1664222967|-3600|-3600,"Oxford Road, Putney",51.46079243,-0.212607684,7,22,true,false,false,29,true,0
744,1664222967|-3600|-3600,"Ingrave Street, Clapham Junction",51.46745485,-0.172293499,12,18,true,false,false,30,true,0
745,1664222967|-3600|-3600,"Upcerne Road, West Chelsea",51.47816972,-0.18243547,3,26,true,false,false,29,true,0
746,1664222967|-3600|-3600,"Lots Road, West Chelsea",51.4795738,-0.17903854,7,17,true,false,false,24,true,0
747,1664222967|-3600|-3600,"Ormonde Gate, Chelsea",51.48796408,-0.161765173,15,9,true,false,false,24,true,0
748,1664222967|-3600|-3600,"Hertford Road, De Beauvoir Town",51.53727795,-0.079201849,12,13,true,false,false,25,true,0
749,1664222967|-3600|-3600,"Haggerston Road, Haggerston",51.53932857,-0.074284675,12,25,true,false,false,37,true,0
750,1664222967|-3600|-3600,"Culvert Road, Battersea",51.4710956,-0.157850096,20,7,true,false,false,27,true,0
751,1664222967|-3600|-3600,"Newton Street, Covent Garden",51.51612862,-0.120909408,6,18,true,false,false,24,true,0
752,1664222967|-3600|-3600,"London Street, Paddington",51.515117,-0.17371276,16,3,true,false,false,19,true,0
754,1664222967|-3600|-3600,"Grenfell Road, Avondale",51.5129006,-0.214762686,2,22,true,false,false,24,true,0
